position	percentil	lag	tasa_media	anio
0.96	7666069.1916000005	5861155.322000001	1.8950296036991896	2015
0.97	10315768.26999998	7666069.1916000005	0.5537433728633102	2015
0.98	15916196.50679995	10315768.26999998	0.5146819347093866	2015
0.99	33409053.335200172	15916196.50679995	0.4434277947560715	2015
0.99	33409053.335200172	33409053.335200172	NA	2015
0.991	37099542.85100088	33409053.335200172	0.4040012728501758	2015
0.992	40797302.76607994	37099542.85100088	0.3109543235948762	2015
0.993	48005047.17147987	40797302.76607994	0.34508715909822163	2015
0.994	57163036.36143995	48005047.17147987	0.26022183597460125	2015
0.995	67593304.6750003	57163036.36143995	0.29937606549369095	2015
0.996	81574913.12104003	67593304.6750003	0.35869362333205773	2015
0.997	117050217.41688119	81574913.12104003	0.3109155780633114	2015
0.998	155578877.77295887	117050217.41688119	0.7064289990198852	2015
0.999	265055562.40390766	155578877.77295887	0.33057801087536337	2015
1	1989012100.03	265055562.40390766	0.2571070582819018	2015
